NUISANCE_PARAMETERS
-0.00187457   -7.62357e-05   -6.09496e-05   -4.95626e-05   -3.91985e-05   -3.6266e-05   -3.18703e-05   -2.68518e-05   -3.34401e-05   0.000368313   0.00100547   0.000907916   0.00123544   0.000928202   0.000318367   -0.000924265   -0.00246095   0.000644983   -0.000355027   0.00103987   -0.00110405   -0.000303672   -0.000207058   -0.000240992   -0.00265134   -0.00367847   -0.00178928   7.93557e-06   0.000486774   0.000610316   0.000928369   0.000720617   0.000131973   -0.00820962   1.42206e-11   0.00189042   -0.00310806   -0.000315649   0.000803728   -0.000578339   -0.00126867   0.000151435   0.00112717   -7.18046e-05   -0.000240436   0.00285424   0.00095422   0.00191295   -0.0029154   0.00162207   1.42206e-11   0.00352677   -0.000176926   0.000254648   -6.22271e-05   -0.000164309   -0.000847024   0.00100455   -8.66135e-06   -6.37268e-06   -0.000931779   0.00226636   4.54852e-07   1.68307e-06   1.49125e-05   -2.44659e-05   -5.98629e-05   0.00224873   0.00213709   -0.00231327   -0.000905302   0.000284381   0.0005305   0.000712133   -0.00172341   -0.00247339   -0.00581944   0.00201766   0.00256002   0.00424062   0.00588957   -0.00391242   -0.00889165   0.00631753   -0.00217924   2.47108e-06   -6.17734e-06   1.54815e-06   -4.53281e-07   -0.00119073   0.000201125   -1.51024e-06   -2.96422e-06   1   -0.00054763   -0.000853611   -0.00167829   -0.00221172   0.000323099   1.42206e-11   -0.00101885   0.00194805   -0.00224578   -0.00167265   -0.000114884   0.00222367   0.00387879   -0.00345111   0.000895739   -0.00508596   0.00372257   -0.00312862   1.42206e-11   -0.0030186   -0.0026018   -0.00120563   -3.51871e-05   0.000353433   0.00292283   0.000758029   -0.000500106   0.000917189   -0.00030988   -0.00147732   0.000546411   0.000518778   0.000780248   0.00117579   -0.00120245   1.53376e-08   7.81412e-06   0.000294012   -0.00157058   4.37313e-05   -3.86011e-05   
4.33343e-07   8.37653e-08   9.17896e-08   6.73231e-08   3.48199e-08   3.26816e-08   4.73597e-08   3.71453e-08   3.76886e-08   -1.80746e-07   -2.38831e-07   -1.58798e-07   -1.65868e-07   -1.36646e-07   -7.37993e-08   4.75913e-08   -6.27401e-09   -9.17283e-07   -6.4432e-08   -2.47442e-07   8.52276e-07   1.32939e-07   2.71626e-08   2.15424e-07   2.33269e-06   3.67982e-06   -1.02743e-05   7.16445e-06   1.57539e-06   2.52473e-06   -1.81088e-06   -1.17588e-06   -2.18051e-07   2.17505e-06   -1.31003e-09   -1.5612e-06   2.06752e-06   8.03421e-08   -1.18238e-08   -1.64923e-07   4.97045e-07   -8.60573e-08   2.88817e-06   1.18623e-06   9.1705e-07   -6.39003e-07   -1.70201e-07   9.04843e-09   1.42233e-06   2.68309e-07   -1.31003e-09   -4.63339e-06   -2.41806e-07   -2.25398e-07   9.626e-08   3.07871e-07   6.3163e-07   -9.97447e-08   1.40836e-08   6.56074e-09   5.75479e-07   -8.92904e-07   1.72249e-08   4.71251e-10   -7.06515e-10   7.47824e-08   1.0496e-10   6.22253e-07   -4.85582e-07   6.16782e-07   -1.1703e-06   -2.64592e-07   -5.76686e-07   -1.44583e-06   7.32133e-07   1.33479e-06   8.96977e-06   3.7796e-06   -1.71859e-06   -1.74007e-06   -2.89165e-07   1.12367e-06   7.96992e-06   2.74194e-06   -3.27461e-05   1.83444e-08   1.79813e-08   -1.69067e-09   1.38708e-08   4.79207e-07   1.69207e-07   -1.83719e-08   1   -2.96422e-06   -3.34384e-06   -2.39522e-06   -1.20048e-05   -1.64759e-05   -1.5127e-05   -1.31003e-09   -4.41607e-06   5.98737e-06   -1.2236e-05   -1.41677e-05   -1.10037e-05   -2.96177e-06   5.19762e-06   -2.91516e-05   -9.31038e-06   -2.37845e-05   1.95412e-06   -1.94253e-05   -1.31003e-09   -4.66648e-06   -9.88835e-06   -6.57014e-06   -1.43402e-07   1.68825e-06   1.14182e-05   2.16769e-06   5.64319e-07   4.70084e-06   2.81734e-06   -6.72539e-06   7.17871e-06   3.16721e-06   3.57028e-06   1.72115e-06   -4.42392e-06   -8.55092e-12   -5.1265e-08   1.51113e-07   -1.43495e-06   9.86374e-08   -3.4394e-06   
-1.22951e-06   5.57854e-07   1.73577e-07   6.14055e-07   3.31941e-07   3.93501e-07   3.70685e-07   3.27914e-07   2.77889e-07   -2.05154e-07   -3.23774e-07   -3.55873e-07   -2.46082e-07   -3.25828e-07   -3.31939e-07   -5.03444e-07   -8.63556e-07   3.26336e-07   2.99088e-07   2.15852e-07   2.3156e-07   2.10664e-07   2.32147e-07   3.07204e-07   7.19943e-07   -6.68572e-07   -1.96174e-05   2.38696e-05   1.39366e-05   7.82526e-06   -1.53329e-06   -1.9384e-06   -1.32497e-05   7.75973e-06   1.59847e-14   -3.9181e-06   9.09573e-06   -6.26741e-08   1.21349e-06   -8.46451e-07   1.1266e-06   -5.7979e-06   2.26617e-05   2.5764e-06   1.46298e-05   4.96984e-07   4.8361e-07   -5.7819e-07   8.70324e-06   -1.87209e-06   1.59847e-14   -1.6945e-06   2.35025e-06   3.5391e-08   8.17456e-07   3.29376e-06   3.72372e-06   5.67136e-06   -1.65202e-08   -1.19726e-08   4.71808e-06   -4.18702e-06   -1.4666e-08   -6.08314e-09   3.91763e-08   5.53224e-08   -3.11747e-07   -7.84829e-06   -9.82027e-06   -9.25628e-06   -2.6032e-05   -9.81861e-06   -9.89562e-06   -9.90176e-06   2.93182e-06   2.6811e-07   -3.87021e-06   -1.29919e-05   -6.11631e-05   -3.87249e-05   -1.55068e-05   8.0015e-05   7.26001e-06   6.75649e-06   -1.38209e-06   -1.72733e-08   -2.80654e-08   -5.15165e-08   -1.72092e-08   2.45219e-06   1.65065e-07   1   -1.83719e-08   -1.51024e-06   2.90888e-07   -1.61296e-06   -1.85675e-06   -2.38317e-06   -3.70123e-06   1.59847e-14   -3.01932e-07   -5.78616e-07   -4.47456e-07   -1.15117e-06   -1.29448e-06   -3.67335e-06   2.21228e-06   -6.00161e-06   -3.45789e-06   -9.32805e-06   -8.54583e-07   -7.37366e-06   1.59847e-14   7.00912e-06   -8.73844e-06   -2.73079e-06   -1.58251e-07   2.43025e-07   2.4003e-06   5.04835e-06   2.02171e-06   1.49768e-06   2.98855e-06   -1.04464e-06   -2.65198e-08   -1.88587e-07   3.24245e-07   7.20563e-07   -2.18351e-07   -6.69073e-09   -8.18452e-08   3.80287e-06   5.37354e-07   -1.31546e-07   1.54185e-07   
0.000228029   -2.222e-07   6.72312e-07   2.90036e-06   5.04906e-06   4.31378e-06   5.11606e-06   1.03924e-05   8.73913e-06   3.15545e-05   -2.46335e-06   -6.82172e-06   -9.0446e-06   -8.56599e-06   -8.63857e-06   -2.30808e-06   1.49295e-06   -1.19345e-05   -1.66263e-05   6.64931e-06   -8.46051e-06   4.80079e-05   -1.55768e-05   7.33795e-05   -2.61935e-05   0.000131474   1.8768e-05   -0.000455011   3.12023e-05   3.05972e-05   2.62314e-05   1.56757e-05   -2.80279e-05   -3.10334e-05   1.30362e-09   -1.13531e-05   -2.94803e-06   2.5474e-06   -5.253e-06   7.45466e-06   1.79024e-05   5.68611e-05   0.00020379   -8.14621e-06   1.00628e-07   2.44659e-05   1.08012e-05   -1.99658e-05   4.34788e-05   2.71941e-05   1.30362e-09   0.000325377   -5.12551e-05   -2.15803e-05   2.23976e-06   3.55854e-06   3.10208e-06   2.84446e-05   2.78624e-08   -2.88192e-07   -1.26352e-05   0.000280908   5.30203e-08   -6.2056e-09   -3.79025e-07   9.25899e-07   -7.25152e-07   -7.00173e-05   3.16011e-05   -4.53802e-05   -0.000102497   -4.17116e-05   -3.98079e-05   -2.1211e-05   1.02651e-05   -1.66936e-05   -1.94072e-05   -8.2508e-05   -7.53585e-05   -4.53916e-05   -7.98706e-05   -1.83399e-05   9.80366e-05   -0.00301558   -6.26499e-05   -1.59109e-07   1.15296e-07   -1.36456e-09   3.21733e-08   -3.40102e-05   1   1.65065e-07   1.69207e-07   0.000201125   -3.77396e-06   6.84906e-06   -0.000307239   -0.000867343   -0.000853858   1.30362e-09   6.08826e-05   1.87798e-05   -1.80254e-05   0.000191207   -0.000826859   -0.000913781   -5.86801e-05   -1.83852e-05   -0.000869826   -3.4843e-06   -0.000826241   1.41053e-05   1.30362e-09   0.000202048   -0.000284038   -3.95395e-06   -1.22926e-06   7.73817e-07   -8.53973e-06   -0.000333499   -1.39106e-05   1.67654e-06   -6.25928e-07   -1.17859e-06   0.000208476   -0.000268812   2.79396e-06   2.17978e-06   1.84057e-06   1.25983e-08   1.91403e-07   -0.000144132   -3.08117e-05   -3.37049e-06   -9.86084e-06   
-0.114643   -0.000224887   -0.000799082   -0.00102479   -0.00164321   -0.00180563   -0.00208643   -0.00311938   -0.00442187   -0.00117176   0.00142675   0.000710644   0.000999447   -0.000330302   0.00186028   -0.000475176   -0.00156834   0.00162139   0.000249647   0.000214316   -0.00152308   -0.00175665   -0.00306048   -0.00303338   -0.0101035   -0.000475419   -6.89153e-05   -0.00013102   -0.000256394   0.000148033   0.000157842   0.000562825   0.00102557   -0.00262701   1.16802e-10   -0.000847295   -0.00168949   -0.000263216   0.00280671   0.000430671   -0.000739451   -0.0181501   -0.103765   -0.00772043   -0.00642797   -0.00274494   -0.00512181   0.00954676   -0.0132081   -0.0117784   1.16802e-10   0.00686928   -0.0176535   3.05059e-05   -0.000168743   -0.000647303   -0.00125613   0.00319967   1.33831e-06   1.8839e-06   -0.00186998   0.00789578   -4.72492e-07   6.56801e-07   -2.48271e-06   -1.48443e-06   0.000981824   0.0255715   -0.0167257   -0.00373226   0.0019161   0.00131898   0.00152277   0.00157953   0.00117163   -0.00724386   -0.0600798   -0.0483587   -0.00942446   -0.0150425   0.00767698   0.0057108   -0.0428832   -0.00467614   -0.0186424   1.43652e-06   2.46039e-06   1.01659e-06   3.6946e-07   1   -3.40102e-05   2.45219e-06   4.79207e-07   -0.00119073   -0.00159166   0.00286699   -0.00308778   0.00138821   0.000458198   1.16802e-10   -0.0217954   0.00191955   -0.00282756   -0.00576235   -0.00513844   0.00482682   0.00333984   -0.00251397   0.00225191   0.00190808   -0.00189305   -0.00480814   1.16802e-10   0.00691557   -0.0172697   -2.55788e-05   -0.000499896   3.81757e-05   -0.00250132   -0.00310441   0.00198392   -0.000675   0.00207934   0.000115561   0.00173357   0.00432858   0.00358639   -0.00893118   -0.000627695   1.01948e-07   -1.01225e-06   -0.019033   -0.015332   0.00176308   -0.00157883   
-1.66749e-07   1.37259e-07   7.60885e-08   6.27183e-08   3.00471e-08   4.23176e-08   4.00989e-08   3.3445e-08   2.74074e-08   -4.0495e-08   -6.11061e-08   -6.38449e-08   -4.45018e-08   -5.37908e-08   -4.00541e-08   -5.51762e-08   -1.0096e-07   -7.283e-08   1.89198e-08   -9.09508e-10   1.18803e-07   4.29705e-08   3.82622e-08   6.3166e-08   3.38112e-07   1.62138e-06   -3.90911e-06   2.44201e-06   1.21683e-06   1.16796e-06   -2.0307e-07   1.53198e-07   -1.66789e-06   1.11093e-06   -1.31001e-09   -5.36442e-07   1.22642e-06   -3.85918e-09   2.80504e-07   -1.11808e-07   2.57329e-07   -4.36342e-07   3.03423e-06   2.85248e-07   1.33544e-06   -8.27979e-09   -1.42441e-08   -1.86281e-07   1.20502e-06   -2.32894e-07   -1.31001e-09   -9.78377e-07   2.47926e-07   -4.628e-08   9.71854e-08   3.76781e-07   4.71852e-07   5.58426e-07   -4.50451e-09   -1.63774e-08   5.6858e-07   -7.1702e-07   -7.0178e-09   -1.29479e-08   2.63988e-09   6.80387e-09   -2.30014e-08   -9.74502e-07   -8.28634e-07   -7.56642e-07   -2.53319e-06   -1.16621e-06   -1.22151e-06   -1.24959e-06   7.92046e-07   1.94271e-07   5.03597e-07   -1.1651e-06   -7.17507e-06   -4.50538e-06   -1.76025e-06   9.09176e-06   1.72509e-06   7.72679e-07   -3.99355e-06   -1.87949e-08   -1.0448e-08   -1.24499e-08   1   3.6946e-07   3.21733e-08   -1.72092e-08   1.38708e-08   -4.53281e-07   -3.80139e-07   -4.19514e-07   -1.55095e-06   -2.28976e-06   -2.23732e-06   -1.31001e-09   -3.43643e-07   6.87505e-07   -1.59829e-06   -1.76087e-06   -1.40789e-06   -7.65233e-07   7.55477e-07   -3.99581e-06   -1.44569e-06   -3.58153e-06   1.56742e-07   -2.96766e-06   -1.31001e-09   2.46373e-07   -2.07835e-06   -1.04788e-06   -3.67611e-08   2.44882e-07   1.57782e-06   6.24307e-07   1.55683e-07   7.36195e-07   5.54719e-07   -8.78879e-07   8.86052e-07   3.25512e-07   3.89308e-07   2.95424e-07   -5.22048e-07   -1.42455e-11   -1.02662e-08   4.192e-07   -5.38349e-08   -1.90724e-08   -4.0317e-07   
-1.04428e-06   4.22423e-07   2.1282e-07   1.73671e-07   9.00933e-08   1.25754e-07   1.02962e-07   9.08427e-08   7.34601e-08   1.20466e-08   -4.50747e-08   -9.58074e-08   -4.77925e-08   -1.17196e-07   -9.63166e-08   -2.44731e-07   -4.68292e-07   4.82871e-07   7.28903e-08   2.671e-07   -3.02688e-07   5.41546e-08   1.32351e-07   1.21349e-08   -8.95637e-07   1.10936e-05   -1.00843e-05   6.52311e-06   1.1477e-06   1.85124e-06   -1.07428e-06   1.06387e-06   -4.52804e-06   2.80097e-06   1.31005e-09   -9.56304e-07   3.4754e-06   1.07342e-09   1.82247e-06   -2.97179e-07   9.15423e-07   -1.01443e-06   6.63961e-06   5.4218e-07   3.18129e-06   6.7887e-08   3.33479e-08   -2.30031e-06   4.55604e-06   -1.86054e-06   1.31005e-09   -1.48111e-06   1.16497e-06   1.46988e-07   2.91139e-07   8.94807e-07   1.34411e-06   1.76805e-06   -2.5933e-09   -6.73722e-08   1.93194e-06   -3.40609e-06   6.79218e-09   -2.5602e-08   5.82848e-08   -2.38848e-08   -3.6254e-08   -4.98401e-06   -3.142e-06   -1.54031e-06   -4.89309e-06   -3.22499e-06   -3.50053e-06   -3.57604e-06   5.24225e-06   -4.25301e-07   -6.22058e-06   -7.49229e-06   -2.06013e-05   -1.43547e-05   -8.47978e-06   3.08386e-05   -9.38423e-07   1.4018e-06   1.26738e-05   -1.56121e-08   -4.38584e-08   1   -1.24499e-08   1.01659e-06   -1.36456e-09   -5.15165e-08   -1.69067e-09   1.54815e-06   1.55281e-06   4.07759e-07   4.982e-06   5.72358e-06   4.59635e-06   1.31005e-09   2.63013e-06   -3.42577e-06   3.49498e-06   4.77626e-06   4.02565e-06   -3.5902e-07   -3.43999e-06   7.9228e-06   1.18503e-06   5.99762e-06   -1.27899e-06   5.19983e-06   1.31005e-09   5.70522e-06   1.89918e-06   1.55366e-06   1.78214e-07   -5.63035e-07   -3.879e-06   -1.50888e-07   2.08135e-09   -8.84897e-07   -5.79467e-07   2.5036e-06   -2.69192e-06   -1.3466e-06   -2.08928e-06   -6.54741e-07   2.1385e-06   -4.4028e-11   -9.41068e-08   1.49839e-06   8.79077e-07   -2.5569e-07   1.25578e-06   
-4.82454e-07   3.97206e-07   4.42124e-07   3.04441e-07   2.01501e-07   1.85317e-07   2.16735e-07   1.99462e-07   1.91356e-07   -4.16111e-07   -8.05008e-07   -5.74834e-07   -5.91466e-07   -5.28655e-07   -6.86746e-08   2.44203e-07   -1.14924e-07   -3.02457e-06   -3.9358e-07   -3.70552e-07   2.70585e-06   4.8532e-07   2.39813e-07   5.95255e-07   6.84081e-06   4.23702e-05   -3.00429e-05   5.33266e-06   -9.06324e-07   7.93193e-07   -6.18689e-06   -1.11271e-06   5.65313e-07   6.92848e-06   1.30997e-09   -3.68929e-06   6.88422e-06   5.07422e-07   5.36898e-06   -2.98827e-07   3.20513e-06   2.44998e-06   4.98733e-06   1.95195e-06   -9.95526e-07   -2.85282e-06   -9.2814e-07   -7.7907e-06   1.13202e-05   -2.21816e-06   1.30997e-09   -2.28704e-05   -4.21098e-07   -5.6704e-07   2.28605e-07   2.24544e-07   2.82126e-06   -1.63104e-06   -3.13413e-09   -4.64349e-08   3.27781e-06   -8.90267e-06   -2.05735e-09   -6.2474e-08   3.95089e-08   1.16809e-07   1.91422e-07   -4.23138e-06   -2.90287e-06   7.97285e-06   7.84085e-06   -2.61444e-07   -1.73963e-06   -4.45341e-06   1.40245e-05   4.27054e-06   2.60411e-05   9.72982e-06   -1.34134e-06   -9.88836e-06   -1.43071e-05   1.59831e-05   2.51182e-05   2.99978e-06   -0.000107534   -9.06361e-09   1   -4.38584e-08   -1.0448e-08   2.46039e-06   1.15296e-07   -2.80654e-08   1.79813e-08   -6.17734e-06   -1.06944e-05   -8.36188e-06   -3.73622e-05   -5.59046e-05   -5.11131e-05   1.30997e-09   -1.23329e-05   1.55739e-05   -4.41327e-05   -4.88924e-05   -3.79318e-05   -1.1943e-05   9.43481e-06   -0.000101995   -3.73222e-05   -8.01752e-05   4.13579e-06   -6.38068e-05   1.30997e-09   -1.05591e-05   -2.92673e-05   -2.17288e-05   1.29451e-07   5.26688e-06   3.66668e-05   2.81437e-06   6.57591e-07   1.6563e-05   7.48184e-06   -2.12051e-05   2.45756e-05   9.96011e-06   8.36238e-06   4.30151e-06   -1.31166e-05   -4.18782e-11   -3.94268e-07   -2.00536e-07   -4.13403e-06   -4.10717e-07   -1.20039e-05   
-1.68061e-06   5.07681e-07   2.89692e-07   2.28498e-07   1.14751e-07   1.20803e-07   1.21542e-07   1.13147e-07   9.36383e-08   8.16492e-08   -8.58215e-08   -1.65566e-07   -7.82366e-08   -1.11387e-07   5.78405e-08   -1.0323e-07   -2.45536e-07   3.99471e-07   5.98802e-08   4.87117e-07   -1.66414e-07   5.01486e-08   1.32721e-07   -5.52094e-08   -8.75263e-07   6.07826e-06   1.25045e-05   -1.0176e-05   7.96892e-06   -5.47351e-06   -1.30827e-06   7.4588e-08   -4.4305e-06   1.5975e-06   -9.59821e-15   -4.10192e-07   1.76079e-06   2.46914e-07   3.74461e-06   -6.99108e-08   1.10005e-06   -1.82307e-06   8.82273e-06   -6.95119e-07   4.89928e-06   2.04809e-07   1.43714e-07   -5.13514e-06   7.6997e-06   -1.16634e-06   -9.59821e-15   -2.967e-06   1.57616e-06   8.35039e-08   2.8361e-07   1.04827e-06   2.18446e-06   1.9613e-06   -2.01793e-08   -1.83621e-08   2.95988e-06   -4.38077e-06   -3.58962e-10   -3.22577e-08   -5.52727e-08   1.569e-08   5.22428e-08   -7.39565e-06   -5.00875e-06   -1.85326e-06   -7.41048e-06   -3.80726e-06   -3.98385e-06   -2.88552e-06   4.9529e-06   -5.51514e-07   -5.79123e-06   -7.92479e-06   -2.22089e-05   -1.93641e-05   -1.71152e-05   4.45475e-05   3.06449e-07   -3.67141e-06   9.22155e-06   1   -9.06361e-09   -1.56121e-08   -1.87949e-08   1.43652e-06   -1.59109e-07   -1.72733e-08   1.83444e-08   2.47108e-06   1.45358e-06   -6.16543e-07   3.43875e-06   2.33331e-06   1.55246e-06   -9.59821e-15   1.51386e-06   -5.53115e-06   1.84838e-06   1.86914e-06   3.60721e-07   -2.97493e-06   -5.25156e-06   1.34292e-06   -4.47946e-06   5.54246e-07   -3.41271e-06   1.89694e-06   -9.59821e-15   7.81523e-06   6.51033e-07   6.92638e-07   4.06339e-07   -4.23544e-07   -2.8748e-06   -6.52688e-07   8.92425e-07   -2.79354e-07   1.04514e-07   2.40745e-06   -1.43113e-06   -1.29046e-06   -3.15397e-06   -8.86568e-07   2.10017e-06   -6.6045e-09   1.24524e-07   1.02804e-06   2.07673e-06   -4.20379e-07   8.25963e-07   
0.00384842   -0.000173191   -0.000364434   -0.000130187   -0.000159743   -2.81569e-05   -2.9548e-05   8.30481e-06   -7.30428e-05   0.000480782   0.00025409   -7.41064e-06   0.00108845   0.00137157   0.00131978   0.000148395   0.00142296   0.0205913   -0.00283651   0.025036   -0.0191897   -0.00244001   -0.00447128   -0.0149761   -0.0800914   -0.0198718   -0.00812825   -0.0025653   0.00598579   0.00306737   0.00620277   0.00501844   0.00338015   0.00260712   2.8786e-10   0.000779476   -0.00735922   -0.00184725   0.00109348   5.19385e-05   0.000675066   0.00175702   0.0261591   0.00178561   -0.000374028   0.00232095   0.00218409   0.00930713   -0.0193279   0.0175177   2.8786e-10   0.0433048   -0.00937869   0.00399613   -0.0010712   -0.00293845   -0.0145486   0.0206745   -0.000127259   -0.000160338   -0.014569   0.0467644   1.48272e-05   -1.72599e-06   0.000201352   -0.00027653   -0.00158171   0.0199899   0.0232037   -0.0419197   -0.00053035   0.00429791   0.00701381   0.0118403   -0.000389451   -0.0614792   -0.168355   0.00379519   0.0325888   0.0501237   0.0670434   0.0327347   -0.224207   0.00302815   1   9.22155e-06   -0.000107534   1.26738e-05   -3.99355e-06   -0.0186424   -6.26499e-05   -1.38209e-06   -3.27461e-05   -0.00217924   -0.000115876   -0.0114052   -0.00611993   -0.0183636   0.02734   2.8786e-10   0.00292118   0.00728979   -0.0183937   4.9903e-05   0.0141389   0.0383405   0.0608501   0.0112445   0.0186793   -0.0293566   0.0504971   -0.0201252   2.8786e-10   -0.0239869   -0.0260359   -0.0102642   0.0011684   0.00214131   0.0227602   -0.00314127   -0.00791345   0.0089538   -0.0112647   -0.00670482   -0.00152516   -0.00262437   -0.000882074   0.0189213   -0.00899118   -8.90388e-08   0.000146442   -0.00603508   -0.0165907   -0.000459887   0.00246147   
