NUISANCE_PARAMETERS
-1.40049e-07   1.36453e-07   7.5822e-08   6.24702e-08   3.00925e-08   4.21866e-08   4.00502e-08   3.34257e-08   2.74479e-08   -4.64393e-08   -6.05698e-08   -5.6846e-08   -4.47042e-08   -4.69171e-08   -3.90324e-08   -4.58887e-08   -9.64945e-08   -7.28127e-08   2.12154e-08   -5.08959e-09   1.22186e-07   4.12879e-08   3.69869e-08   6.34339e-08   3.44199e-07   1.61665e-06   -3.87106e-06   2.42689e-06   1.19637e-06   1.15892e-06   -1.92512e-07   1.36645e-07   -1.65748e-06   1.04656e-06   2.63056e-09   -5.6042e-07   1.18379e-06   2.27008e-08   2.74182e-07   -1.04673e-07   2.53575e-07   -4.41639e-07   2.98452e-06   2.73915e-07   1.34582e-06   -1.8049e-08   -1.87285e-08   -1.95255e-07   1.16583e-06   -2.52571e-07   2.63056e-09   -9.83477e-07   2.39259e-07   -2.03062e-08   1.04524e-07   3.67396e-07   4.57108e-07   6.06632e-07   -1.11038e-08   -9.86022e-09   5.81805e-07   -7.29288e-07   6.10707e-09   -1.95718e-08   2.89732e-08   1.99352e-08   -4.26581e-08   -9.72728e-07   -8.20275e-07   -7.82695e-07   -2.60619e-06   -1.18611e-06   -1.21041e-06   -1.24809e-06   7.98182e-07   1.97347e-07   5.48496e-07   -1.08412e-06   -7.131e-06   -4.49908e-06   -1.79641e-06   9.02407e-06   1.73238e-06   7.89429e-07   -4.03695e-06   8.51223e-10   -3.92367e-09   7.2207e-09   1   3.51937e-07   3.2202e-08   -1.07377e-08   2.70726e-08   -4.22093e-07   -3.63452e-07   -4.0843e-07   -1.55561e-06   -2.31652e-06   -2.28022e-06   2.63056e-09   -3.33674e-07   6.83834e-07   -1.58359e-06   -1.77705e-06   -1.41722e-06   -7.53582e-07   7.56271e-07   -3.97955e-06   -1.46187e-06   -3.57169e-06   1.41882e-07   -2.97579e-06   2.63056e-09   -2.10959e-06   -1.04834e-06   -5.01771e-08   2.20114e-07   1.60638e-06   6.15159e-07   1.78281e-07   7.14374e-07   5.40765e-07   -8.83968e-07   8.73629e-07   3.09303e-07   4.25214e-07   2.88159e-07   -5.32162e-07   -1.37586e-11   -3.68722e-09   3.98644e-07   -8.34735e-08   1.42237e-08   -4.07233e-07   
-1.00106e-06   4.14134e-07   2.17328e-07   1.75858e-07   7.82435e-08   1.11481e-07   1.00998e-07   7.49223e-08   5.86673e-08   1.43047e-08   -5.18587e-08   -1.07623e-07   -4.15233e-08   -1.17019e-07   -6.49415e-08   -2.54746e-07   -4.57599e-07   4.80017e-07   8.42011e-08   2.65765e-07   -2.82536e-07   6.8533e-08   1.55411e-07   5.13586e-08   -8.31461e-07   1.11018e-05   -9.96157e-06   6.48269e-06   1.12822e-06   1.80871e-06   -1.07936e-06   1.0427e-06   -4.49689e-06   2.74224e-06   1.31518e-09   -9.25486e-07   3.46859e-06   -1.39973e-08   1.79288e-06   -3.34423e-07   9.09999e-07   -1.07766e-06   6.16099e-06   5.02173e-07   3.16895e-06   6.68344e-08   -5.8385e-09   -2.28196e-06   4.54758e-06   -1.94014e-06   1.31518e-09   -1.57426e-06   1.11818e-06   1.89113e-07   3.09726e-07   9.07438e-07   1.33393e-06   1.74764e-06   -4.16269e-08   -6.72353e-08   1.93742e-06   -3.4651e-06   2.18146e-10   -3.88963e-08   5.12974e-08   -5.5989e-08   -4.37501e-08   -4.92253e-06   -3.25303e-06   -1.51367e-06   -4.95295e-06   -3.25612e-06   -3.51111e-06   -3.59411e-06   5.22438e-06   -3.2833e-07   -5.97003e-06   -7.54279e-06   -2.05837e-05   -1.44934e-05   -8.57506e-06   3.07373e-05   -5.959e-07   1.34831e-06   1.24859e-05   -1.58234e-08   -4.37712e-08   1   7.2207e-09   9.75068e-07   4.3512e-09   7.0118e-10   -8.17378e-09   1.55445e-06   1.53783e-06   3.7718e-07   4.91984e-06   5.52048e-06   4.43338e-06   1.31518e-09   2.49739e-06   -3.40817e-06   3.37003e-06   4.66846e-06   3.91539e-06   -3.94984e-07   -3.42838e-06   7.66895e-06   1.0207e-06   5.75638e-06   -1.33541e-06   5.05421e-06   1.31518e-09   1.69425e-06   1.50133e-06   1.37076e-07   -5.86075e-07   -3.7828e-06   -1.52172e-07   9.05468e-09   -8.86812e-07   -6.12533e-07   2.42205e-06   -2.65132e-06   -1.38183e-06   -2.08071e-06   -7.16327e-07   2.08891e-06   -6.62085e-09   -9.48185e-08   1.42878e-06   8.30464e-07   -2.38235e-07   1.21433e-06   
-5.78493e-07   4.01654e-07   4.38526e-07   3.04793e-07   2.18155e-07   2.06327e-07   2.26929e-07   2.24377e-07   2.14417e-07   -4.21205e-07   -7.97869e-07   -5.73863e-07   -5.95349e-07   -5.25115e-07   -9.38192e-08   2.51174e-07   -1.06468e-07   -3.04706e-06   -4.07372e-07   -4.69042e-07   2.69877e-06   4.62325e-07   2.02249e-07   5.33107e-07   6.81832e-06   4.2001e-05   -2.98733e-05   5.2672e-06   -9.33196e-07   8.02549e-07   -6.11242e-06   -1.09342e-06   5.82619e-07   6.89882e-06   1.31512e-09   -3.5963e-06   6.82011e-06   4.7087e-07   5.3786e-06   -2.82456e-07   3.1787e-06   2.5979e-06   5.78202e-06   1.99726e-06   -9.82328e-07   -2.8375e-06   -9.29764e-07   -7.72563e-06   1.1237e-05   -2.05825e-06   1.31512e-09   -2.2845e-05   -3.89713e-07   -5.56541e-07   2.78095e-07   2.18093e-07   2.78316e-06   -1.54934e-06   -4.11849e-09   -6.03933e-08   3.2401e-06   -8.77528e-06   4.53017e-09   -6.25466e-08   4.77643e-08   1.22354e-07   1.82158e-07   -4.28179e-06   -2.66279e-06   7.79737e-06   7.74927e-06   -2.55088e-07   -1.6759e-06   -4.38189e-06   1.39361e-05   4.09098e-06   2.60185e-05   1.01096e-05   -1.07041e-06   -9.53196e-06   -1.41368e-05   1.55919e-05   2.45935e-05   3.09329e-06   -0.000108219   1.75595e-08   1   -4.37712e-08   -3.92367e-09   2.50744e-06   1.25081e-07   -4.11662e-08   1.11879e-08   -6.19805e-06   -1.0706e-05   -8.34906e-06   -3.74485e-05   -5.59462e-05   -5.12566e-05   1.31512e-09   -1.20359e-05   1.56631e-05   -4.40706e-05   -4.90087e-05   -3.80286e-05   -1.18425e-05   9.50756e-06   -0.000102022   -3.72439e-05   -8.01035e-05   4.18607e-06   -6.39153e-05   1.31512e-09   -2.90078e-05   -2.17351e-05   7.07162e-08   5.24347e-06   3.67029e-05   2.86528e-06   7.10675e-07   1.65329e-05   7.50332e-06   -2.1244e-05   2.46396e-05   1.00166e-05   8.4693e-06   4.40606e-06   -1.31545e-05   6.54272e-09   -3.81608e-07   -1.95488e-07   -4.13866e-06   -3.78005e-07   -1.20527e-05   
-1.61769e-06   5.11298e-07   2.78957e-07   2.1493e-07   9.97899e-08   1.41652e-07   1.15162e-07   1.05738e-07   8.80085e-08   7.05418e-08   -8.07921e-08   -1.65428e-07   -7.35934e-08   -1.13035e-07   5.89733e-08   -1.03417e-07   -2.40105e-07   3.72285e-07   5.59278e-08   4.77474e-07   -1.58874e-07   6.69278e-08   1.4885e-07   -1.59581e-08   -7.90252e-07   6.14825e-06   1.2484e-05   -1.00757e-05   7.89854e-06   -5.42964e-06   -1.32088e-06   6.41779e-08   -4.41633e-06   1.57936e-06   -1.99917e-13   -4.01729e-07   1.77273e-06   2.47118e-07   3.69807e-06   -6.90488e-08   1.13489e-06   -1.8806e-06   8.23692e-06   -7.35893e-07   4.88336e-06   1.9084e-07   1.29911e-07   -5.0802e-06   7.67399e-06   -1.31595e-06   -1.99917e-13   -3.01365e-06   1.54463e-06   1.50016e-07   3.43289e-07   1.0673e-06   2.20703e-06   1.97275e-06   1.97417e-08   3.47248e-08   3.01275e-06   -4.40388e-06   1.93358e-08   -1.92634e-08   -1.02962e-08   2.34576e-08   7.42216e-08   -7.27805e-06   -5.1814e-06   -1.76555e-06   -7.48694e-06   -3.78924e-06   -3.96206e-06   -2.92642e-06   4.99231e-06   -4.21879e-07   -5.23218e-06   -8.16393e-06   -2.22438e-05   -1.95522e-05   -1.72297e-05   4.43614e-05   6.68682e-07   -3.68597e-06   8.89868e-06   1   1.75595e-08   -1.58234e-08   8.51223e-10   1.37247e-06   -1.54716e-07   2.18976e-08   2.51225e-08   2.50202e-06   1.4161e-06   -6.35311e-07   3.34515e-06   2.10133e-06   1.33592e-06   -1.99917e-13   1.30709e-06   -5.47616e-06   1.6837e-06   1.73166e-06   2.1018e-07   -3.02651e-06   -5.22634e-06   9.67838e-07   -4.63999e-06   2.58974e-07   -3.45725e-06   1.70392e-06   -1.99917e-13   4.11672e-07   6.1939e-07   4.06321e-07   -4.22072e-07   -2.6871e-06   -6.26469e-07   9.21893e-07   -2.05031e-07   1.45327e-07   2.30848e-06   -1.32363e-06   -1.25291e-06   -3.09407e-06   -9.58319e-07   2.04235e-06   -5.39975e-11   1.51096e-07   9.59087e-07   2.02292e-06   -4.0551e-07   7.9847e-07   
0.00362948   -0.000179276   -0.000357938   -0.000113219   -0.000134707   5.85488e-06   9.08554e-06   5.26083e-05   -3.32744e-05   0.000469277   0.000254047   -9.70418e-06   0.00109609   0.00138169   0.00133737   0.000153178   0.00144222   0.0206821   -0.00282609   0.0251443   -0.0192155   -0.00248947   -0.00457799   -0.0151626   -0.0804466   -0.0200525   -0.00822245   -0.00261549   0.00599441   0.00308675   0.00625893   0.00509592   0.00345074   0.00260824   -4.90806e-10   0.000843939   -0.00746964   -0.00185891   0.00121109   3.0755e-05   0.000664905   0.00208064   0.0279207   0.00191912   -0.000358702   0.00233871   0.00226395   0.00927021   -0.0193512   0.017877   -4.90806e-10   0.0436702   -0.0091973   0.00401561   -0.00108526   -0.00297724   -0.0147142   0.021   -0.000127669   -0.000161722   -0.0147044   0.0470309   1.50086e-05   -2.04108e-06   0.000201989   -0.000278521   -0.00159759   0.0197509   0.0237117   -0.0425257   -0.000661787   0.00436641   0.00711683   0.0120072   -0.000445961   -0.062298   -0.169132   0.00486008   0.0333671   0.0511925   0.0678593   0.0324149   -0.225966   0.00312205   1   8.89868e-06   -0.000108219   1.24859e-05   -4.03695e-06   -0.0184423   -6.13637e-05   -1.55989e-06   -3.27704e-05   -0.00210367   3.77536e-05   -0.0115496   -0.0057359   -0.0183015   0.0280203   -4.90806e-10   0.00323853   0.00715412   -0.0181986   0.000660824   0.014607   0.0384933   0.0610778   0.0121359   0.0188731   -0.029238   0.0510359   -0.0197081   -4.90806e-10   -0.0258539   -0.0101761   0.00120116   0.0021174   0.0227392   -0.00321734   -0.00810931   0.00893217   -0.0115589   -0.00657287   -0.00184095   -0.00289982   -0.00107924   0.0192095   -0.00896427   -1.19795e-07   0.000146063   -0.00582626   -0.0164214   -0.000523105   0.00266278   
-0.0427354   0.000329977   -0.000163468   -6.09021e-05   -0.000157391   -1.81315e-05   0.000149536   -0.000445871   -0.000537488   -0.0138118   -0.00484883   -0.0014919   0.00121143   0.00131666   0.00284829   0.00342621   0.00485374   -9.81529e-05   0.000385811   -0.00212317   0.000685539   0.00089917   0.000958375   0.000563588   0.000113455   0.00192673   0.000913898   -0.0109001   0.000899043   0.000369779   0.000829604   0.000200439   0.000161821   0.019214   1.14176e-09   -0.00558851   0.00535694   0.00280012   -0.0002753   0.00143003   0.00397999   -0.00140971   -0.0149824   -0.00126171   -0.00276265   -0.0188868   -0.00535241   0.000733349   -0.000811692   -0.00430881   1.14176e-09   0.0148869   -0.00753753   -0.000939186   -5.70715e-06   -0.000152541   -0.000100623   -0.000800433   -7.96471e-07   -2.54273e-08   -0.000727452   0.00907909   7.60032e-07   2.47694e-08   -9.75336e-06   8.52527e-06   9.12144e-05   0.00103822   -0.0034844   0.000471783   0.00124574   -9.19389e-06   0.000269535   -2.15809e-05   -0.000145111   0.000549695   -0.0018446   -0.00400961   9.54656e-05   -0.00117487   -0.000573981   -0.00419063   0.00164904   1   0.00312205   -3.68597e-06   3.09329e-06   1.34831e-06   7.89429e-07   -0.00472102   -0.00302691   6.72246e-06   2.79843e-06   0.00635343   0.000122911   -0.000259216   -0.00648719   -0.0194379   -0.0192513   1.14176e-09   -0.00347187   0.000247491   -0.000477289   0.00598123   -0.0164846   -0.0175803   0.00307806   0.00391705   -0.0165622   0.00589341   -0.0156884   0.000916618   1.14176e-09   -0.0103311   0.000224735   5.08697e-05   -2.2785e-05   0.00017125   -0.00859436   -0.000694273   -1.41606e-05   -0.000730043   -5.41547e-06   0.00473607   -0.00729389   -0.000549348   -0.00100167   -0.000763823   -2.1847e-08   2.49324e-05   -0.0123716   -0.00617688   -0.00148457   0.00179538   
0.00189029   0.000193369   -0.00038848   -0.000609131   -0.000702953   -0.000902554   -0.00102727   -0.00112916   -0.00105786   0.000983179   0.00153355   0.00143481   0.000750238   0.000775773   0.000693922   0.00138115   0.00212612   -0.0255522   -0.0165393   -0.0384344   -0.0139374   -0.0292784   -0.0322274   -0.0318147   -0.0128985   0.00786687   0.00440515   0.0039254   0.00119702   0.00206072   0.00208886   0.00307082   0.00523589   0.0128262   -1.45315e-09   0.00964677   -0.00647338   -0.00250405   0.00235097   -0.00156958   -0.00152479   0.0101018   -0.0172026   -0.00330117   -0.031489   5.25329e-05   0.00172586   0.00509233   -0.0219197   -0.00283966   -1.45315e-09   0.0261639   -0.0402109   -0.00166816   0.000220026   -0.000718389   0.000784014   0.0431443   2.6863e-05   3.38417e-05   0.00513278   0.0322107   -3.72231e-06   -2.54849e-07   -4.39428e-05   6.81807e-05   0.000955078   0.0164146   0.00662014   -0.0641119   -0.0315407   0.00447811   0.00739114   0.0168154   0.0250717   -0.106536   -0.419898   0.151484   0.0340873   0.046124   0.0919242   0.168088   1   0.00164904   -0.225966   6.68682e-07   2.45935e-05   -5.959e-07   1.73238e-06   -0.0425859   0.00010658   7.55455e-06   7.74381e-06   -0.00905826   -0.0145137   0.0363676   -0.0270783   0.0244624   -0.0310728   -1.45315e-09   0.0986349   0.0134502   0.0319625   -0.0519173   -0.0636473   0.0105344   -0.0202347   -0.0486039   0.0233431   0.0394811   -0.00887653   -0.0437033   -1.45315e-09   0.14496   0.01025   -0.00602956   -0.00100118   -0.0346989   0.0139897   0.027373   -0.0126438   0.0307913   0.00371705   0.0194604   0.0376909   0.0360433   0.0187825   0.0216891   2.56421e-08   -4.49686e-05   -0.0403323   -0.0320191   0.0116496   -0.0197792   
0.00875941   0.00246762   0.00175221   0.0023303   0.00183867   0.00270357   0.00271589   0.00240946   0.00190734   0.00014994   -0.000862302   -0.00113601   0.000564159   0.000584557   0.00073263   0.000534605   0.00257506   0.00223611   0.000600716   0.00452777   0.000168796   0.014078   0.0154789   0.0168758   0.0167862   -0.0252645   -0.0222048   -0.0235052   -0.0150197   -0.0107757   -0.0102146   0.00218187   0.0231207   -0.0253032   -2.21992e-09   0.00343796   -0.0234018   0.00030789   -0.0106112   -0.000386249   0.00378905   0.0378514   0.0664584   0.00622411   -0.0286569   -0.00232159   0.00240356   0.0123627   -0.021912   0.00451905   -2.21992e-09   -0.0102107   -0.00144907   0.000295259   -0.00190031   -0.00469675   -0.00722755   -0.00874417   -1.8372e-05   8.30955e-06   -0.0132553   0.025378   -7.90321e-06   4.49315e-06   1.58583e-05   -7.82829e-05   -0.00144636   -0.0149261   0.0298029   0.00661544   -0.0144875   0.0151503   0.0105286   -0.00469181   -0.0594213   0.0356047   -0.141979   -0.41819   0.142139   0.077287   -0.107616   1   0.168088   -0.00419063   0.0324149   4.43614e-05   1.55919e-05   3.07373e-05   9.02407e-06   0.00586483   -1.72259e-05   7.94027e-05   9.29258e-07   -0.00396607   -0.00170843   -0.014203   -0.0102688   -0.0399069   -0.0132813   -2.21992e-09   -0.024894   0.0160911   -0.020616   0.00468203   0.00607755   -0.00236036   0.0197038   -0.014334   -0.00480306   -0.0374977   -0.000261088   0.00103362   -2.21992e-09   -0.0442538   -0.00795516   0.00136162   0.0031663   0.0331492   -0.0148598   -0.0146942   0.00790475   -0.0124888   -0.014226   0.00503865   -0.0115052   -0.00286393   0.00394566   -0.0143091   -2.90443e-07   -7.97678e-05   -0.00150356   -0.000748242   -0.00467225   0.00214565   
-0.00254868   0.00377967   0.00224993   0.0023204   0.00152343   0.00214965   0.00202836   0.00178287   0.00145512   -0.00109038   -0.000315042   -0.000188483   -0.000530902   -0.000357254   0.00025419   0.000282604   -0.00067565   0.00339256   0.000986573   0.00400285   -0.00071904   0.00773449   0.00865594   0.00899534   0.00551687   0.00760962   0.00578507   0.00357255   -1.01766e-05   -0.00472917   -0.00405284   -0.0100189   -0.00918374   -0.00383494   2.09783e-10   0.000473227   -0.000134345   0.00115264   0.000428861   -0.000452296   0.00201831   0.0117041   0.0717688   0.00555743   0.00675752   -0.00129159   0.00186651   -0.00677003   0.0140638   -0.00898432   2.09783e-10   -0.0113245   0.00456801   0.000620489   0.000566082   0.00358753   0.00540482   0.00863844   -1.64175e-06   -2.1759e-05   0.00533236   -0.0039042   4.32204e-06   -8.04742e-06   4.62275e-06   3.23714e-07   -0.000914229   -0.0372159   -0.00908753   -0.0127254   -0.0564306   -0.0109839   -0.0148096   -0.0228879   -0.0163786   0.0168479   -0.0978343   -0.256676   -0.031294   -0.045281   1   -0.107616   0.0919242   -0.000573981   0.0678593   -1.72297e-05   -1.41368e-05   -8.57506e-06   -1.79641e-06   0.00758073   -8.3745e-05   -1.55284e-05   -1.33268e-07   0.00596963   0.00608756   -0.00898026   0.0138831   -0.00129571   0.00840435   2.09783e-10   -0.00488414   -0.0124326   0.0019327   0.0168738   0.0138128   -0.00809065   -0.00771978   0.0124007   -0.00915023   -0.00901635   -0.0114843   0.0151688   2.09783e-10   -0.0208032   0.000373105   0.00198215   -0.000634232   0.00268865   -0.00736539   -0.00463982   0.00157572   -0.00667772   0.00348811   -0.00742894   -0.0117169   -0.0135829   -0.00110638   0.00191184   -4.2937e-07   2.43242e-05   0.00461768   0.00516469   -0.00400249   0.00626862   
0.013665   -0.00153038   -0.000738357   -0.00239478   -0.00107539   -0.00285034   -0.00275064   -0.0011683   -0.00112736   0.00033695   0.000452894   0.000172373   -0.000434674   9.17634e-05   -0.000672122   -0.000813712   -0.0014837   0.00258644   0.000403513   0.00265496   -0.00143132   0.00452344   0.00488844   0.004964   0.0015439   0.00818713   0.00626506   0.00542194   0.00461469   0.00362907   0.000949856   -0.00536451   -0.0135945   0.00269024   -1.87994e-09   -0.00702823   0.00809101   0.000489251   0.00142538   0.0015924   -0.00108893   -0.0261744   -0.102214   -0.00958341   0.0124064   0.000282943   -0.00370451   0.0024282   0.00388336   -0.0254193   -1.87994e-09   -0.00101577   -0.0129177   0.000436497   0.000943107   0.00373489   0.00520877   0.0074129   6.43672e-06   -6.58056e-06   0.00649553   -0.00712361   3.87139e-06   -1.48032e-06   -2.34803e-06   4.1677e-05   0.000964634   0.0100034   -0.0411982   -0.00517098   -0.0288531   -0.0120234   -0.0127724   -0.0129118   0.00465367   0.00782509   -0.0552966   -0.163872   -0.116768   1   -0.045281   0.077287   0.046124   -0.00117487   0.0511925   -1.95522e-05   -9.53196e-06   -1.44934e-05   -4.49908e-06   -0.0152605   -5.11049e-05   -3.87315e-05   -1.56911e-06   0.00435468   0.00479438   -0.00520915   0.0119579   0.00552816   0.00791533   -1.87994e-09   -0.046189   -0.0111728   -0.00420459   0.0114419   0.008612   -0.00704385   -0.00604692   0.00971433   -0.0107654   -0.00717502   -0.00580295   0.0113378   -1.87994e-09   -0.045039   0.000912618   0.00127492   -0.000888929   -0.00229391   -0.00660015   -0.00190884   0.000570205   -0.00344889   0.00417458   -0.00697348   -0.00837445   -0.00988258   -0.0173579   -0.002502   1.55356e-07   3.50288e-05   -0.0151178   -0.00999871   -0.00226476   0.00484444   
0.00855892   -0.00605477   -0.00212144   -0.000886704   -0.000162055   -0.000173109   0.000209867   -3.91465e-05   0.0009454   0.000983709   -0.000588423   -0.000188454   -0.000197022   -0.000296689   -0.000430662   -0.00101983   -0.00108344   0.00219741   0.000714454   0.00186277   -0.000653563   0.00267076   0.00294699   0.00310455   0.00114166   0.00391646   0.00374327   0.00662924   0.00479905   0.0049575   0.0042876   0.00133911   -0.0231031   0.00496718   1.81581e-09   -0.00259895   0.00843492   0.000262261   0.00217894   0.000439877   -0.00051171   -0.0211017   -0.0786734   -0.00744624   0.0250935   0.00112594   -0.000688182   0.000820762   0.0073057   -0.0332376   1.81581e-09   -0.00403712   -0.0105872   0.000251981   0.0012613   0.00497141   0.0060861   0.0132295   1.70156e-05   1.8742e-05   0.00724262   -0.00838288   2.72162e-06   4.60707e-06   -1.63954e-05   4.13958e-05   0.000436146   0.00359537   -0.0527999   -0.0148438   -0.0466477   -0.0183186   -0.0184813   -0.0170497   0.00269557   0.00437992   -0.0319824   -0.107139   1   -0.116768   -0.031294   0.142139   0.0340873   9.54656e-05   0.0333671   -2.22438e-05   -1.07041e-06   -2.05837e-05   -7.131e-06   -0.00958131   -7.94771e-05   -6.09634e-05   -1.57986e-06   0.00264422   0.00345335   -0.00433813   0.00738811   0.00295383   0.00417742   1.81581e-09   -0.0300094   -0.00804075   -0.00343431   0.00626739   0.00461649   -0.00663886   -0.00213679   0.00332684   -0.00990209   -0.0138453   -0.00494814   0.00421642   1.81581e-09   -0.0335271   -0.00050044   0.000776805   -0.000527344   -0.000926218   -0.00230399   -0.000490842   0.00106647   -0.00126922   0.00272815   -0.00458286   -0.0057171   -0.00698197   -0.0124154   -0.00198832   5.83136e-07   4.24542e-05   -0.0124046   -0.0107985   -0.00190662   0.00319974   
